Date,Type,Category,Product,COGS_Unit,Quantity,Sale_Price,Total_Revenue,Total_Profit
2025-01-01,Sales,Others,Garam Masala (100g),50.0,5,90.0,450.0,200.0
2025-01-01,Sales,Bakery,Cream Roll (Piece),10.0,1,20.0,20.0,10.0
2025-01-01,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,5,70.0,350.0,125.0
2025-01-01,Sales,Others,Basmati Rice (5kg),450.0,5,750.0,3750.0,1500.0
2025-01-01,Sales,Dairy,Full Cream Milk (1L),62.0,2,72.0,144.0,20.0
2025-01-01,Expenses,Insurance,Business Insurance Premium,0.0,1,0.0,0.0,-5000.0
2025-01-01,Sales,Produce,Red Onions (1kg),35.0,2,50.0,100.0,30.0
2025-01-01,Expenses,Rent,Monthly Shop Rent,0.0,1,0.0,0.0,-50000.0
2025-01-01,Expenses,Salaries,Staff Payroll,0.0,1,0.0,0.0,-120000.0
2025-01-01,Expenses,Utilities,Generator Fuel,0.0,1,0.0,0.0,-436.7950726390325
2025-01-01,Expenses,Taxes,Monthly GST Payment,0.0,1,0.0,0.0,-23171.93994255919
2025-01-01,Expenses,Others,Staff Tea/Snacks,0.0,1,0.0,0.0,-155.11082107569996
2025-01-01,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-389.66315241741916
2025-01-01,Sales,Meat,Pomfret Fish (Piece),250.0,4,450.0,1800.0,800.0
2025-01-01,Sales,Meat,Rohu Fish (1kg),160.0,5,240.0,1200.0,400.0
2025-01-01,Sales,Bakery,Pav Bun (6pk),25.0,3,40.0,120.0,45.0
2025-01-01,Sales,Dairy,Buttermilk/Chaas (500ml),15.0,5,25.0,125.0,50.0
2025-01-01,Sales,Others,Basmati Rice (5kg),450.0,4,750.0,3000.0,1200.0
2025-01-01,Sales,Dairy,Ghee (1L),550.0,5,680.0,3400.0,650.0
2025-01-01,Sales,Bakery,Nankhatai (250g),70.0,5,120.0,600.0,250.0
2025-01-01,Sales,Meat,Tiger Shrimp (500g),400.0,3,650.0,1950.0,750.0
2025-01-01,Sales,Dairy,Mozzarella Cheese (200g),115.0,2,190.0,380.0,150.0
2025-01-01,Sales,Dairy,Flavoured Milk (200ml),25.0,4,40.0,160.0,60.0
2025-01-01,Sales,Produce,Bananas (12 units),40.0,5,60.0,300.0,100.0
2025-01-01,Sales,Meat,Katla Fish (1kg),190.0,4,280.0,1120.0,360.0
2025-01-01,Sales,Dairy,Mozzarella Cheese (200g),115.0,2,190.0,380.0,150.0
2025-01-01,Sales,Dairy,Condensed Milk (400g),125.0,3,160.0,480.0,105.0
2025-01-01,Sales,Others,Ashirvaad Atta (5kg),245.0,2,295.0,590.0,100.0
2025-01-01,Sales,Dairy,Tonned Milk (1L),54.0,5,66.0,330.0,60.0
2025-01-01,Sales,Meat,Pomfret Fish (Piece),250.0,3,450.0,1350.0,600.0
2025-01-01,Sales,Meat,Rohu Fish (1kg),160.0,4,240.0,960.0,320.0
2025-01-01,Sales,Bakery,Fruit Cake Slices (Pack),30.0,1,50.0,50.0,20.0
2025-01-01,Sales,Bakery,Veg Patty (Piece),15.0,4,30.0,120.0,60.0
2025-01-01,Sales,Dairy,Paneer (200g),75.0,4,110.0,440.0,140.0
2025-01-01,Sales,Produce,Green Chillies (100g),10.0,4,20.0,80.0,40.0
2025-01-01,Sales,Others,Tea Leaves (500g),180.0,4,290.0,1160.0,440.0
2025-01-02,Sales,Meat,Katla Fish (1kg),190.0,3,280.0,840.0,270.0
2025-01-02,Sales,Others,Marie Biscuit (Pack),25.0,2,40.0,80.0,30.0
2025-01-02,Sales,Others,Tea Leaves (500g),180.0,5,290.0,1450.0,550.0
2025-01-02,Sales,Produce,Lemon (4 units),10.0,2,20.0,40.0,20.0
2025-01-02,Sales,Bakery,Pav Bun (6pk),25.0,1,40.0,40.0,15.0
2025-01-02,Sales,Bakery,Garlic Toast (Pack),50.0,1,90.0,90.0,40.0
2025-01-02,Sales,Produce,Potatoes (1kg),25.0,5,40.0,200.0,75.0
2025-01-02,Sales,Others,Tea Leaves (500g),180.0,5,290.0,1450.0,550.0
2025-01-02,Sales,Dairy,Tonned Milk (1L),54.0,5,66.0,330.0,60.0
2025-01-02,Sales,Others,Garam Masala (100g),50.0,1,90.0,90.0,40.0
2025-01-02,Sales,Meat,Chicken Sausages (250g),110.0,5,180.0,900.0,350.0
2025-01-02,Sales,Bakery,Butter Cookies (200g),60.0,1,100.0,100.0,40.0
2025-01-02,Expenses,Marketing,SMS Campaign,0.0,1,0.0,0.0,-714.9043753848844
2025-01-02,Sales,Meat,Tiger Shrimp (500g),400.0,2,650.0,1300.0,500.0
2025-01-02,Sales,Bakery,Nankhatai (250g),70.0,1,120.0,120.0,50.0
2025-01-02,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-483.9071648048151
2025-01-02,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-698.0349276969137
2025-01-02,Expenses,Supplies,Packaging Materials,0.0,1,0.0,0.0,-147.479434310026
2025-01-02,Expenses,Maintenance,Equipment Service,0.0,1,0.0,0.0,-673.074053634932
2025-01-02,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-485.0328713911371
2025-01-02,Sales,Meat,Tiger Shrimp (500g),400.0,2,650.0,1300.0,500.0
2025-01-02,Expenses,Others,Transport/Logistics,0.0,1,0.0,0.0,-149.70710268374003
2025-01-02,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-311.87270138420604
2025-01-02,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-537.2938170585364
2025-01-02,Sales,Others,Instant Coffee (50g),120.0,4,195.0,780.0,300.0
2025-01-02,Sales,Bakery,Chocolate Cake (500g),350.0,4,550.0,2200.0,800.0
2025-01-02,Sales,Dairy,Full Cream Milk (1L),62.0,2,72.0,144.0,20.0
2025-01-02,Sales,Meat,Katla Fish (1kg),190.0,4,280.0,1120.0,360.0
2025-01-02,Sales,Bakery,Multigrain Bread (400g),55.0,5,75.0,375.0,100.0
2025-01-02,Sales,Bakery,Butter Cookies (200g),60.0,1,100.0,100.0,40.0
2025-01-02,Sales,Others,Sunflower Oil (1L),115.0,2,155.0,310.0,80.0
2025-01-02,Sales,Produce,Alphonso Mangoes (1kg),350.0,4,500.0,2000.0,600.0
2025-01-02,Sales,Produce,Cauliflower (Piece),30.0,3,50.0,150.0,60.0
2025-01-02,Sales,Others,Toor Dal (1kg),140.0,1,185.0,185.0,45.0
2025-01-02,Sales,Dairy,Probiotic Drink (5pk),60.0,2,85.0,170.0,50.0
2025-01-02,Sales,Meat,Pomfret Fish (Piece),250.0,1,450.0,450.0,200.0
2025-01-02,Sales,Dairy,Paneer (200g),75.0,5,110.0,550.0,175.0
2025-01-02,Sales,Bakery,Nankhatai (250g),70.0,2,120.0,240.0,100.0
2025-01-02,Sales,Dairy,Fresh Cream (250ml),55.0,3,75.0,225.0,60.0
2025-01-02,Sales,Others,Maggi Noodles (Pack of 12),140.0,3,168.0,504.0,84.0
2025-01-02,Sales,Produce,Bananas (12 units),40.0,5,60.0,300.0,100.0
2025-01-02,Sales,Dairy,Flavoured Milk (200ml),25.0,3,40.0,120.0,45.0
2025-01-02,Sales,Meat,Katla Fish (1kg),190.0,2,280.0,560.0,180.0
2025-01-02,Sales,Others,Maggi Noodles (Pack of 12),140.0,5,168.0,840.0,140.0
2025-01-02,Sales,Dairy,Cheese Slices (10pk),130.0,4,175.0,700.0,180.0
2025-01-02,Sales,Meat,Chicken Keema (500g),150.0,5,240.0,1200.0,450.0
2025-01-02,Sales,Bakery,Chocolate Cake (500g),350.0,2,550.0,1100.0,400.0
2025-01-02,Sales,Meat,Eggs - Brown (dz),90.0,4,125.0,500.0,140.0
2025-01-02,Sales,Dairy,Skimmed Milk Powder (500g),220.0,3,310.0,930.0,270.0
2025-01-02,Sales,Bakery,Veg Patty (Piece),15.0,5,30.0,150.0,75.0
2025-01-02,Sales,Produce,Ginger (100g),15.0,4,30.0,120.0,60.0
2025-01-02,Sales,Meat,Chicken Sausages (250g),110.0,1,180.0,180.0,70.0
2025-01-02,Sales,Bakery,Butter Cookies (200g),60.0,4,100.0,400.0,160.0
2025-01-02,Sales,Produce,Lemon (4 units),10.0,3,20.0,60.0,30.0
2025-01-03,Sales,Meat,Chicken Keema (500g),150.0,4,240.0,960.0,360.0
2025-01-03,Sales,Produce,Alphonso Mangoes (1kg),350.0,3,500.0,1500.0,450.0
2025-01-03,Sales,Bakery,Milk Bread (Large),35.0,5,45.0,225.0,50.0
2025-01-03,Sales,Dairy,Tonned Milk (1L),54.0,5,66.0,330.0,60.0
2025-01-03,Sales,Meat,Chicken Sausages (250g),110.0,3,180.0,540.0,210.0
2025-01-03,Sales,Others,Sunflower Oil (1L),115.0,4,155.0,620.0,160.0
2025-01-03,Sales,Bakery,Milk Bread (Large),35.0,5,45.0,225.0,50.0
2025-01-03,Sales,Others,Salt (1kg),20.0,4,28.0,112.0,32.0
2025-01-03,Sales,Bakery,Cream Roll (Piece),10.0,3,20.0,60.0,30.0
2025-01-03,Sales,Bakery,Fruit Bun (2pk),20.0,3,35.0,105.0,45.0
2025-01-03,Sales,Dairy,Paneer (200g),75.0,3,110.0,330.0,105.0
2025-01-03,Sales,Dairy,Mozzarella Cheese (200g),115.0,3,190.0,570.0,225.0
2025-01-03,Sales,Bakery,Garlic Toast (Pack),50.0,3,90.0,270.0,120.0
2025-01-03,Sales,Dairy,Curd/Dahi (500g),35.0,5,55.0,275.0,100.0
2025-01-03,Sales,Others,Salt (1kg),20.0,3,28.0,84.0,24.0
2025-01-03,Expenses,Others,Petty Cash,0.0,1,0.0,0.0,-228.093327165548
2025-01-03,Sales,Others,Maggi Noodles (Pack of 12),140.0,5,168.0,840.0,140.0
2025-01-03,Sales,Dairy,Flavoured Milk (200ml),25.0,1,40.0,40.0,15.0
2025-01-03,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-672.5609173085634
2025-01-03,Expenses,Marketing,SMS Campaign,0.0,1,0.0,0.0,-312.9170341829781
2025-01-03,Expenses,Marketing,Display Signs,0.0,1,0.0,0.0,-670.4094444895514
2025-01-03,Expenses,Others,Staff Tea/Snacks,0.0,1,0.0,0.0,-100.11816855086707
2025-01-03,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-373.4256041112347
2025-01-03,Sales,Meat,Mutton/Lamb (1kg),750.0,1,950.0,950.0,200.0
2025-01-03,Expenses,Marketing,SMS Campaign,0.0,1,0.0,0.0,-787.7975374435985
2025-01-03,Expenses,Supplies,Packaging Materials,0.0,1,0.0,0.0,-107.97056572668575
2025-01-03,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-486.5824257605922
2025-01-03,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-625.6782334219016
2025-01-03,Expenses,Others,Staff Tea/Snacks,0.0,1,0.0,0.0,-121.8116027427699
2025-01-03,Sales,Meat,Chicken Breast (1kg),320.0,4,450.0,1800.0,520.0
2025-01-03,Sales,Dairy,Tonned Milk (1L),54.0,3,66.0,198.0,36.0
2025-01-03,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-494.5606698847382
2025-01-03,Sales,Others,Garam Masala (100g),50.0,3,90.0,270.0,120.0
2025-01-03,Sales,Meat,Chicken Breast (1kg),320.0,1,450.0,450.0,130.0
2025-01-03,Sales,Produce,Bananas (12 units),40.0,4,60.0,240.0,80.0
2025-01-03,Sales,Others,Ashirvaad Atta (5kg),245.0,2,295.0,590.0,100.0
2025-01-03,Sales,Dairy,Buttermilk/Chaas (500ml),15.0,2,25.0,50.0,20.0
2025-01-03,Sales,Others,Maggi Noodles (Pack of 12),140.0,4,168.0,672.0,112.0
2025-01-03,Sales,Meat,Mutton/Lamb (1kg),750.0,5,950.0,4750.0,1000.0
2025-01-03,Sales,Others,Instant Coffee (50g),120.0,2,195.0,390.0,150.0
2025-01-03,Sales,Dairy,Tonned Milk (1L),54.0,5,66.0,330.0,60.0
2025-01-03,Sales,Others,Tea Leaves (500g),180.0,4,290.0,1160.0,440.0
2025-01-03,Sales,Meat,Pomfret Fish (Piece),250.0,4,450.0,1800.0,800.0
2025-01-03,Sales,Meat,Chicken Drumsticks (500g),140.0,3,220.0,660.0,240.0
2025-01-03,Sales,Produce,Papaya (1kg),40.0,1,70.0,70.0,30.0
2025-01-03,Sales,Dairy,Ghee (1L),550.0,4,680.0,2720.0,520.0
2025-01-03,Sales,Others,Marie Biscuit (Pack),25.0,1,40.0,40.0,15.0
2025-01-03,Sales,Produce,Ginger (100g),15.0,4,30.0,120.0,60.0
2025-01-03,Sales,Bakery,Garlic Toast (Pack),50.0,5,90.0,450.0,200.0
2025-01-03,Sales,Meat,Chicken Drumsticks (500g),140.0,3,220.0,660.0,240.0
2025-01-03,Sales,Bakery,Butter Cookies (200g),60.0,3,100.0,300.0,120.0
2025-01-03,Sales,Produce,Cauliflower (Piece),30.0,3,50.0,150.0,60.0
2025-01-03,Sales,Meat,Eggs - White (dz),70.0,5,90.0,450.0,100.0
2025-01-03,Sales,Meat,Pomfret Fish (Piece),250.0,2,450.0,900.0,400.0
2025-01-03,Sales,Dairy,Fresh Cream (250ml),55.0,5,75.0,375.0,100.0
2025-01-03,Sales,Others,Garam Masala (100g),50.0,2,90.0,180.0,80.0
2025-01-03,Sales,Others,Garam Masala (100g),50.0,1,90.0,90.0,40.0
2025-01-03,Sales,Meat,Pork Sausages (500g),280.0,4,450.0,1800.0,680.0
2025-01-03,Sales,Others,Garam Masala (100g),50.0,5,90.0,450.0,200.0
2025-01-03,Sales,Produce,Alphonso Mangoes (1kg),350.0,4,500.0,2000.0,600.0
2025-01-03,Sales,Others,Marie Biscuit (Pack),25.0,4,40.0,160.0,60.0
2025-01-03,Sales,Bakery,Paneer Puff (Piece),18.0,5,35.0,175.0,85.0
2025-01-03,Sales,Meat,Pomfret Fish (Piece),250.0,1,450.0,450.0,200.0
2025-01-03,Sales,Bakery,Milk Bread (Large),35.0,5,45.0,225.0,50.0
2025-01-03,Sales,Dairy,Flavoured Milk (200ml),25.0,2,40.0,80.0,30.0
2025-01-03,Sales,Bakery,Brown Bread (Large),45.0,4,60.0,240.0,60.0
2025-01-03,Sales,Meat,Pork Sausages (500g),280.0,5,450.0,2250.0,850.0
2025-01-04,Sales,Meat,Rohu Fish (1kg),160.0,2,240.0,480.0,160.0
2025-01-04,Sales,Others,Instant Coffee (50g),120.0,1,195.0,195.0,75.0
2025-01-04,Sales,Produce,Coriander Leaves (Bunch),5.0,1,10.0,10.0,5.0
2025-01-04,Sales,Bakery,Butter Cookies (200g),60.0,4,100.0,400.0,160.0
2025-01-04,Sales,Meat,Pomfret Fish (Piece),250.0,3,450.0,1350.0,600.0
2025-01-04,Sales,Produce,Potatoes (1kg),25.0,5,40.0,200.0,75.0
2025-01-04,Sales,Meat,Mutton/Lamb (1kg),750.0,4,950.0,3800.0,800.0
2025-01-04,Sales,Others,Ashirvaad Atta (5kg),245.0,5,295.0,1475.0,250.0
2025-01-04,Sales,Others,Sugar (1kg),42.0,2,55.0,110.0,26.0
2025-01-04,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-237.35646824469194
2025-01-04,Sales,Meat,Chicken Sausages (250g),110.0,1,180.0,180.0,70.0
2025-01-04,Sales,Dairy,Amul Butter (500g),240.0,3,285.0,855.0,135.0
2025-01-04,Expenses,Utilities,Generator Fuel,0.0,1,0.0,0.0,-234.09984035896008
2025-01-04,Expenses,Others,Transport/Logistics,0.0,1,0.0,0.0,-94.64028320000502
2025-01-04,Expenses,Utilities,Internet Data Top-up,0.0,1,0.0,0.0,-538.4632228527415
2025-01-04,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-603.1190781709208
2025-01-04,Expenses,Marketing,Local Pamphlets,0.0,1,0.0,0.0,-842.2327522544163
2025-01-04,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-426.3485912698436
2025-01-04,Sales,Bakery,Paneer Puff (Piece),18.0,3,35.0,105.0,51.0
2025-01-04,Sales,Others,Red Chilli Powder (200g),60.0,4,95.0,380.0,140.0
2025-01-04,Sales,Produce,Spinach/Palak (Bunch),15.0,3,25.0,75.0,30.0
2025-01-04,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,1,450.0,450.0,150.0
2025-01-04,Sales,Others,Sunflower Oil (1L),115.0,3,155.0,465.0,120.0
2025-01-04,Sales,Others,Basmati Rice (5kg),450.0,5,750.0,3750.0,1500.0
2025-01-04,Sales,Dairy,Full Cream Milk (1L),62.0,3,72.0,216.0,30.0
2025-01-04,Sales,Dairy,Skimmed Milk Powder (500g),220.0,4,310.0,1240.0,360.0
2025-01-04,Sales,Bakery,Brown Bread (Large),45.0,4,60.0,240.0,60.0
2025-01-04,Sales,Others,Red Chilli Powder (200g),60.0,4,95.0,380.0,140.0
2025-01-04,Sales,Others,Marie Biscuit (Pack),25.0,2,40.0,80.0,30.0
2025-01-04,Sales,Meat,Buff Meat (1kg),280.0,2,400.0,800.0,240.0
2025-01-04,Sales,Dairy,Flavoured Milk (200ml),25.0,4,40.0,160.0,60.0
2025-01-04,Sales,Dairy,Probiotic Drink (5pk),60.0,3,85.0,255.0,75.0
2025-01-04,Sales,Meat,Katla Fish (1kg),190.0,1,280.0,280.0,90.0
2025-01-04,Sales,Dairy,Amul Butter (500g),240.0,3,285.0,855.0,135.0
2025-01-04,Sales,Dairy,Ghee (1L),550.0,1,680.0,680.0,130.0
2025-01-04,Sales,Others,Turmeric Powder (200g),45.0,2,75.0,150.0,60.0
2025-01-04,Sales,Others,Red Chilli Powder (200g),60.0,2,95.0,190.0,70.0
2025-01-04,Sales,Others,Salt (1kg),20.0,1,28.0,28.0,8.0
2025-01-04,Sales,Produce,Spinach/Palak (Bunch),15.0,5,25.0,125.0,50.0
2025-01-04,Sales,Bakery,Veg Patty (Piece),15.0,1,30.0,30.0,15.0
2025-01-04,Sales,Bakery,Veg Patty (Piece),15.0,5,30.0,150.0,75.0
2025-01-04,Sales,Produce,Cauliflower (Piece),30.0,4,50.0,200.0,80.0
2025-01-05,Sales,Produce,Alphonso Mangoes (1kg),350.0,5,500.0,2500.0,750.0
2025-01-05,Sales,Meat,Buff Meat (1kg),280.0,4,400.0,1600.0,480.0
2025-01-05,Sales,Others,Turmeric Powder (200g),45.0,3,75.0,225.0,90.0
2025-01-05,Sales,Meat,Rohu Fish (1kg),160.0,4,240.0,960.0,320.0
2025-01-05,Sales,Others,Sugar (1kg),42.0,5,55.0,275.0,65.0
2025-01-05,Sales,Others,Tea Leaves (500g),180.0,3,290.0,870.0,330.0
2025-01-05,Sales,Meat,Mutton/Lamb (1kg),750.0,3,950.0,2850.0,600.0
2025-01-05,Sales,Produce,Lemon (4 units),10.0,3,20.0,60.0,30.0
2025-01-05,Expenses,Maintenance,Equipment Service,0.0,1,0.0,0.0,-441.9036315388273
2025-01-05,Sales,Produce,Potatoes (1kg),25.0,1,40.0,40.0,15.0
2025-01-05,Expenses,Marketing,Display Signs,0.0,1,0.0,0.0,-559.4526654675133
2025-01-05,Expenses,Others,Loading/Unloading,0.0,1,0.0,0.0,-285.2293347874494
2025-01-05,Expenses,Marketing,Local Pamphlets,0.0,1,0.0,0.0,-560.3364249075759
2025-01-05,Expenses,Others,Staff Tea/Snacks,0.0,1,0.0,0.0,-291.68074972836996
2025-01-05,Expenses,Supplies,Cleaning Agents,0.0,1,0.0,0.0,-380.3221270067027
2025-01-05,Expenses,Marketing,Local Pamphlets,0.0,1,0.0,0.0,-805.7274130389986
2025-01-05,Sales,Meat,Buff Meat (1kg),280.0,3,400.0,1200.0,360.0
2025-01-05,Sales,Others,Toor Dal (1kg),140.0,2,185.0,370.0,90.0
2025-01-05,Sales,Others,Garam Masala (100g),50.0,4,90.0,360.0,160.0
2025-01-05,Sales,Others,Sunflower Oil (1L),115.0,2,155.0,310.0,80.0
2025-01-05,Sales,Meat,Bacon Strips (200g),250.0,1,420.0,420.0,170.0
2025-01-05,Sales,Bakery,Nankhatai (250g),70.0,1,120.0,120.0,50.0
2025-01-05,Sales,Produce,Pomegranate (1kg),140.0,3,200.0,600.0,180.0
2025-01-05,Sales,Meat,Rohu Fish (1kg),160.0,2,240.0,480.0,160.0
2025-01-05,Sales,Produce,Pomegranate (1kg),140.0,2,200.0,400.0,120.0
2025-01-05,Sales,Others,Sugar (1kg),42.0,4,55.0,220.0,52.0
2025-01-05,Sales,Bakery,Veg Patty (Piece),15.0,2,30.0,60.0,30.0
2025-01-05,Sales,Others,Sunflower Oil (1L),115.0,4,155.0,620.0,160.0
2025-01-05,Sales,Meat,Buff Meat (1kg),280.0,5,400.0,2000.0,600.0
2025-01-05,Sales,Meat,Chicken Breast (1kg),320.0,5,450.0,2250.0,650.0
2025-01-05,Sales,Bakery,Chocolate Cake (500g),350.0,2,550.0,1100.0,400.0
2025-01-05,Sales,Bakery,Paneer Puff (Piece),18.0,2,35.0,70.0,34.0
2025-01-05,Sales,Bakery,Pav Bun (6pk),25.0,5,40.0,200.0,75.0
2025-01-05,Sales,Meat,Tiger Shrimp (500g),400.0,5,650.0,3250.0,1250.0
2025-01-05,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,4,450.0,1800.0,600.0
2025-01-05,Sales,Dairy,Full Cream Milk (1L),62.0,1,72.0,72.0,10.0
2025-01-05,Sales,Bakery,Nankhatai (250g),70.0,4,120.0,480.0,200.0
2025-01-05,Sales,Meat,Eggs - Brown (dz),90.0,3,125.0,375.0,105.0
2025-01-05,Sales,Bakery,Cream Roll (Piece),10.0,3,20.0,60.0,30.0
2025-01-06,Sales,Dairy,Flavoured Milk (200ml),25.0,4,40.0,160.0,60.0
2025-01-06,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,3,450.0,1350.0,450.0
2025-01-06,Sales,Others,Tea Leaves (500g),180.0,1,290.0,290.0,110.0
2025-01-06,Sales,Bakery,Fruit Bun (2pk),20.0,3,35.0,105.0,45.0
2025-01-06,Sales,Produce,Spinach/Palak (Bunch),15.0,2,25.0,50.0,20.0
2025-01-06,Sales,Produce,Ginger (100g),15.0,5,30.0,150.0,75.0
2025-01-06,Sales,Produce,Potatoes (1kg),25.0,1,40.0,40.0,15.0
2025-01-06,Sales,Dairy,Ghee (1L),550.0,3,680.0,2040.0,390.0
2025-01-06,Sales,Dairy,Tonned Milk (1L),54.0,1,66.0,66.0,12.0
2025-01-06,Sales,Dairy,Full Cream Milk (1L),62.0,1,72.0,72.0,10.0
2025-01-06,Sales,Bakery,Fruit Bun (2pk),20.0,2,35.0,70.0,30.0
2025-01-06,Expenses,Supplies,Packaging Materials,0.0,1,0.0,0.0,-256.40643161215655
2025-01-06,Sales,Others,Salt (1kg),20.0,5,28.0,140.0,40.0
2025-01-06,Sales,Others,Salt (1kg),20.0,3,28.0,84.0,24.0
2025-01-06,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-147.03127472614938
2025-01-06,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-287.0843328295097
2025-01-06,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-248.1955427619168
2025-01-06,Expenses,Utilities,Gas Cylinder,0.0,1,0.0,0.0,-433.9897852188912
2025-01-06,Expenses,Others,Loading/Unloading,0.0,1,0.0,0.0,-294.92170053166024
2025-01-06,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-360.88398023313687
2025-01-06,Expenses,Maintenance,Equipment Service,0.0,1,0.0,0.0,-492.1260486160415
2025-01-06,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-336.49060195418446
2025-01-06,Sales,Produce,Lady Finger (500g),25.0,1,45.0,45.0,20.0
2025-01-06,Sales,Meat,Katla Fish (1kg),190.0,4,280.0,1120.0,360.0
2025-01-06,Sales,Others,Garam Masala (100g),50.0,3,90.0,270.0,120.0
2025-01-06,Sales,Others,Salt (1kg),20.0,2,28.0,56.0,16.0
2025-01-06,Sales,Produce,Spinach/Palak (Bunch),15.0,2,25.0,50.0,20.0
2025-01-06,Sales,Produce,Lemon (4 units),10.0,3,20.0,60.0,30.0
2025-01-06,Sales,Others,Moong Dal (1kg),110.0,2,150.0,300.0,80.0
2025-01-06,Sales,Bakery,Butter Cookies (200g),60.0,3,100.0,300.0,120.0
2025-01-06,Sales,Meat,Mutton/Lamb (1kg),750.0,4,950.0,3800.0,800.0
2025-01-06,Sales,Bakery,Fruit Cake Slices (Pack),30.0,4,50.0,200.0,80.0
2025-01-06,Sales,Bakery,Rusk / Toast (250g),40.0,4,65.0,260.0,100.0
2025-01-06,Sales,Meat,Eggs - White (dz),70.0,1,90.0,90.0,20.0
2025-01-06,Sales,Produce,Lemon (4 units),10.0,1,20.0,20.0,10.0
2025-01-06,Sales,Meat,Chicken Drumsticks (500g),140.0,3,220.0,660.0,240.0
2025-01-06,Sales,Meat,Chicken Breast (1kg),320.0,4,450.0,1800.0,520.0
2025-01-06,Sales,Produce,Spinach/Palak (Bunch),15.0,4,25.0,100.0,40.0
2025-01-06,Sales,Bakery,Fruit Bun (2pk),20.0,2,35.0,70.0,30.0
2025-01-06,Sales,Bakery,Butter Cookies (200g),60.0,1,100.0,100.0,40.0
2025-01-06,Sales,Dairy,Skimmed Milk Powder (500g),220.0,4,310.0,1240.0,360.0
2025-01-06,Sales,Dairy,Full Cream Milk (1L),62.0,2,72.0,144.0,20.0
2025-01-06,Sales,Meat,Buff Meat (1kg),280.0,2,400.0,800.0,240.0
2025-01-06,Sales,Others,Moong Dal (1kg),110.0,2,150.0,300.0,80.0
2025-01-06,Sales,Dairy,Cheese Slices (10pk),130.0,3,175.0,525.0,135.0
2025-01-06,Sales,Produce,Potatoes (1kg),25.0,3,40.0,120.0,45.0
2025-01-06,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,5,450.0,2250.0,750.0
2025-01-06,Sales,Dairy,Skimmed Milk Powder (500g),220.0,1,310.0,310.0,90.0
2025-01-06,Sales,Others,Basmati Rice (5kg),450.0,1,750.0,750.0,300.0
2025-01-06,Sales,Dairy,Full Cream Milk (1L),62.0,3,72.0,216.0,30.0
2025-01-07,Sales,Others,Instant Coffee (50g),120.0,1,195.0,195.0,75.0
2025-01-07,Sales,Dairy,Full Cream Milk (1L),62.0,2,72.0,144.0,20.0
2025-01-07,Sales,Produce,Pomegranate (1kg),140.0,1,200.0,200.0,60.0
2025-01-07,Sales,Meat,Chicken Sausages (250g),110.0,2,180.0,360.0,140.0
2025-01-07,Sales,Bakery,Butter Cookies (200g),60.0,5,100.0,500.0,200.0
2025-01-07,Sales,Produce,Red Onions (1kg),35.0,1,50.0,50.0,15.0
2025-01-07,Sales,Produce,Cauliflower (Piece),30.0,2,50.0,100.0,40.0
2025-01-07,Sales,Meat,Rohu Fish (1kg),160.0,4,240.0,960.0,320.0
2025-01-07,Sales,Others,Marie Biscuit (Pack),25.0,3,40.0,120.0,45.0
2025-01-07,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-428.8863716034325
2025-01-07,Sales,Produce,Coriander Leaves (Bunch),5.0,4,10.0,40.0,20.0
2025-01-07,Sales,Produce,Lemon (4 units),10.0,4,20.0,80.0,40.0
2025-01-07,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-690.0803765068276
2025-01-07,Expenses,Maintenance,Daily Cleaning,0.0,1,0.0,0.0,-578.7127046340361
2025-01-07,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-245.2648677037987
2025-01-07,Expenses,Maintenance,Equipment Service,0.0,1,0.0,0.0,-451.8711989160267
2025-01-07,Expenses,Maintenance,Equipment Service,0.0,1,0.0,0.0,-767.5483313202467
2025-01-07,Expenses,Utilities,Internet Data Top-up,0.0,1,0.0,0.0,-554.3922215734037
